Age,Weight (kg),Height (m),Frecuencia_Max_BPM,Promedio_BPM,BPM_Reposo,duracion_sesion_horas,calorias_quemadas,Fat_Percentage,Ingesta_Agua (litros),Workout_Frequency (days/week),Experience_Level,IMC,intensidad_sesion,duracion_minutos,Gender_Male,categoria_ejercicio_HIIT,categoria_ejercicio_Strength,categoria_ejercicio_Yoga,intensidad_ejercicio,eficiencia_metabolica,tipo_usuario,intensidad_num,Age_z,Age_mm,Weight (kg)_z,Weight (kg)_mm,Height (m)_z,Height (m)_mm,IMC_z,IMC_mm,duracion_minutos_z,duracion_minutos_mm,calorias_quemadas_z,calorias_quemadas_mm,eficiencia_metabolica_z,eficiencia_metabolica_mm,Promedio_BPM_z,Promedio_BPM_mm,BPM_Reposo_z,BPM_Reposo_mm,Ingesta_Agua (litros)_z,Ingesta_Agua (litros)_mm,age_group
19,98.6,1.7,197,162,74,0.83,740.0,21.1,2.4,2,1,34.12,Media,49.8,True,False,False,False,Moderada,0.4355052095839395,Adulto_Regular,1,-1.616754986378564,0.024390243902439,1.1674194960697466,0.6518353726362622,-0.1768813127778717,0.3999999999999999,1.398595739406292,0.6532410320956576,-1.243734953876633,0.2199999999999999,-0.6108206215234471,0.3,-0.5475884880290819,0.2439755936250417,1.2717007272767804,0.8571428571428572,1.608153218716185,1.0,-0.3777838227084202,0.409090909090909,18-29
52,68.2,1.63,179,148,67,1.17,779.0,27.5,2.4,3,1,25.67,Media,70.19999999999999,False,False,True,False,Moderada,0.4322892908790844,Senior,1,1.0937914765302348,0.8292682926829269,-0.2667728002996923,0.3136818687430478,-0.725237535504352,0.2599999999999998,0.1167667429123723,0.3873505349276274,-0.2520683335457963,0.4466666666666665,-0.4664421403474916,0.330952380952381,-0.5699489046652291,0.2398983277829636,0.2952559210671918,0.5714285714285716,0.6522991675183548,0.7083333333333335,-0.3777838227084202,0.409090909090909,45-59
40,57.7,1.69,184,156,53,1.18,920.0,33.1,2.4,4,2,20.2,Media,70.8,False,True,False,False,Alta,0.6432846674497958,Adulto_Regular,2,0.1081382172906716,0.5365853658536586,-0.7621352710851894,0.1968854282536151,-0.2552179160245117,0.3799999999999999,-0.7130089506760001,0.2152297042164883,-0.2229016682419476,0.4533333333333332,0.055541599288655,0.4428571428571428,0.8971107325386444,0.5074064088888061,0.8532243817583852,0.7346938775510203,-1.259408934877306,0.125,-0.3777838227084202,0.409090909090909,30-44
34,124.6,1.63,161,136,66,1.41,1055.0,27.6,2.8,3,2,45.14,Media,84.6,True,True,False,False,Alta,0.2762616121527876,Adulto_Regular,2,-0.3846884123291099,0.3902439024390244,2.3940313284909776,0.9410456062291432,-0.725237535504352,0.2599999999999998,3.0702827857214405,1.0,0.4479316337465594,0.6066666666666666,0.5553132648977316,0.55,-1.6548158504072896,0.042080415306182,-0.5416967699695985,0.3265306122448983,0.5157485887758075,0.666666666666667,0.2890346072150136,0.5909090909090909,30-44
43,73.0,1.59,191,158,67,1.31,931.0,28.9,2.2,3,1,28.88,Media,78.60000000000001,False,False,False,True,Alta,0.4101379402705236,Adulto_Regular,2,0.3545515321005624,0.6097560975609757,-0.0403213850834651,0.3670745272525026,-1.0385839484909103,0.1800000000000001,0.6037100658408315,0.488357457520453,0.1562649807080787,0.5400000000000001,0.0962637350049501,0.4515873015873016,-0.7239681676251462,0.2118139906211349,0.9927164969311836,0.7755102040816326,0.6522991675183548,0.7083333333333335,-0.7111930376701368,0.3181818181818182,30-44
25,59.4,1.51,185,161,54,1.62,1304.0,19.8,2.7,5,3,26.05,Larga,97.2,False,False,False,False,Alta,0.514995695204695,Joven_Activo,2,-1.1239283567587823,0.1707317073170731,-0.6819337281961092,0.2157953281423803,-1.6652767744640309,0.02,0.174411123819791,0.3993077407174323,1.0604316051273708,0.7466666666666667,1.4771143370211397,0.7476190476190477,0.0051121677450647,0.3447566989752505,1.2019546696903811,0.8367346938775513,-1.1228583561347587,0.1666666666666669,0.1223299997341557,0.5454545454545455,18-29
46,52.0,1.65,165,147,63,0.7,463.0,34.1,1.9,2,1,19.1,Media,42.0,False,False,False,False,Moderada,0.5771628022936923,Adulto_Regular,1,0.6009648469104533,0.6829268292682928,-1.0310463266544594,0.1334816462736373,-0.5685643290110719,0.2999999999999998,-0.8798742638290545,0.1806167400881057,-1.6229016028266583,0.1333333333333333,-1.6362780391065153,0.0801587301587302,0.4373626514016757,0.4235745564826911,0.2255098634807925,0.5510204081632653,0.1060968525481659,0.541666666666667,-1.2113068601127126,0.1818181818181817,45-59
43,42.2,1.65,162,148,59,1.33,886.0,34.6,2.3,3,2,15.5,Media,79.80000000000001,False,False,False,False,Moderada,0.7163068962729403,Adulto_Regular,1,0.3545515321005624,0.6097560975609757,-1.4933846327209233,0.0244716351501668,-0.5685643290110719,0.2999999999999998,-1.425978925057234,0.0673379483952171,0.2145983113157751,0.5533333333333335,-0.0703268201980753,0.4158730158730158,1.404837329520254,0.5999868086493886,0.2952559210671918,0.5714285714285716,-0.4401054624220228,0.375,-0.5444884301892788,0.3636363636363636,30-44
27,89.3,1.64,192,162,64,1.82,1622.0,12.1,3.5,4,3,33.2,Larga,109.2,True,True,False,False,Alta,0.447393971490357,Joven_Activo,2,-0.9596528135521885,0.2195121951219512,0.7286698790883065,0.5483870967741934,-0.646900932257712,0.2799999999999998,1.259035659314647,0.6242920075519196,1.6437649112043335,0.88,2.654354260455853,1.0,-0.4649254315550138,0.2590486247786135,1.2717007272767804,0.8571428571428572,0.2426474312907132,0.5833333333333335,1.4559668595810231,0.9090909090909092,18-29
43,110.0,1.76,160,122,50,1.09,658.0,22.0,3.4,3,1,35.51,Media,65.4,True,False,False,True,Moderada,0.2833332041540609,Adulto_Regular,1,0.3545515321005624,0.6097560975609757,1.7052416072082868,0.778642936596218,0.2931383067019685,0.52,1.6094528169360611,0.6969792322215229,-0.4854016559765805,0.3933333333333334,-0.914385633226738,0.2349206349206349,-1.6056467768263571,0.0510460525507975,-1.518141576179187,0.0408163265306122,-1.6690606711049476,0.0,1.2892622521001649,0.8636363636363636,30-44
51,66.2,1.58,164,129,65,0.86,499.0,31.3,2.3,3,1,26.52,Media,51.6,False,True,False,False,Moderada,0.3646509289464146,Senior,1,1.0116537049269378,0.8048780487804879,-0.361127556639787,0.2914349276974416,-1.1169205517375504,0.1600000000000001,0.2457081212579142,0.4140969162995594,-1.156234957965088,0.24,-1.503005594944095,0.1087301587301587,-1.0402412510226475,0.154143802239191,-1.0299191730743928,0.183673469387755,0.3791980100332603,0.625,-0.5444884301892788,0.3636363636363636,45-59
58,58.6,1.66,172,161,60,1.21,964.0,26.8,2.9,2,1,21.27,Media,72.6,True,True,False,False,Alta,0.6242706588904819,Senior,2,1.5866181061500164,0.9756097560975612,-0.7196756307321469,0.2068965517241379,-0.4902277257644319,0.3199999999999998,-0.5506945096998469,0.2488986784140969,-0.1354016723304034,0.4733333333333333,0.2184301421538355,0.4777777777777777,0.7649055394572216,0.4832997150526616,1.2019546696903811,0.8367346938775513,-0.3035548836794756,0.4166666666666669,0.4557392146958722,0.6363636363636364,45-59
24,51.0,1.67,178,133,72,0.97,710.0,21.3,2.8,3,1,18.29,Media,58.2,True,False,True,False,Moderada,0.6669935874672845,Adulto_Regular,1,-1.2060661283620793,0.1463414634146342,-1.078223704824507,0.1223581757508341,-0.4118911225177918,0.3399999999999998,-1.0027478126053953,0.1551290119572058,-0.8354016396227587,0.3133333333333332,-0.7218809916587975,0.2761904761904762,1.0619598404417074,0.5374654926566667,-0.750934942728796,0.2653061224489796,1.3350520612310908,0.916666666666667,0.2890346072150136,0.5909090909090909,18-29
21,101.5,1.95,171,131,69,0.97,699.0,27.9,3.1,3,1,26.69,Media,58.2,True,False,False,True,Moderada,0.4499928541907275,Adulto_Regular,1,-1.45247944317197,0.073170731707317,1.3042338927628845,0.6840934371523915,1.7815337683881274,0.8999999999999999,0.271496396927023,0.4194461925739459,-0.8354016396227587,0.3133333333333332,-0.7626031273750926,0.2674603174603175,-0.4468552919457546,0.2623435885616816,-0.8904270579015944,0.2244897959183673,0.9254003250034492,0.791666666666667,0.7891484296575896,0.7272727272727274,18-29
28,114.2,1.87,184,166,55,1.05,959.0,20.2,3.2,3,2,32.66,Media,63.0,True,False,True,False,Alta,0.4660815132339934,Joven_Activo,2,-0.8775150419488915,0.2439024390243903,1.9033865955224856,0.8253615127919911,1.154840942415009,0.7400000000000002,1.1771199601304192,0.6073001887979861,-0.6020683171919734,0.3666666666666667,0.1999200804646105,0.4738095238095238,-0.3349901758340736,0.2827414113869029,1.5506849576223771,0.9387755102040818,-0.9863077773922116,0.2083333333333334,0.9558530371384482,0.7727272727272728,18-29
46,54.4,1.72,194,161,73,0.91,725.0,24.8,2.9,2,1,18.39,Media,54.6,True,False,False,False,Moderada,0.7220439520602652,Adulto_Regular,1,0.6009648469104533,0.6829268292682928,-0.917820619046346,0.1601779755283647,-0.0202081062845916,0.4399999999999999,-0.98757823868239,0.158275645059786,-1.0104016314458473,0.2733333333333333,-0.6663508065911222,0.288095238095238,1.4447273172477837,0.6072604693798175,1.2019546696903811,0.8367346938775513,1.471602639973638,0.9583333333333336,0.4557392146958722,0.6363636363636364,45-59
53,52.4,1.57,171,149,71,1.34,898.0,28.3,2.2,3,2,21.26,Media,80.4,False,True,False,False,Alta,0.5253600295792907,Senior,2,1.1759292481335315,0.853658536585366,-1.0121753753864406,0.1379310344827585,-1.1952571549841906,0.1400000000000001,-0.5522114670921471,0.2485840151038389,0.243764976619623,0.56,-0.0259026721439352,0.4253968253968254,0.0771758161272287,0.3578970020735901,0.3650019786535909,0.5918367346938775,1.1985014824885436,0.875,-0.7111930376701368,0.3181818181818182,45-59
42,85.2,1.81,189,151,65,1.54,1151.0,13.7,3.5,5,3,26.01,Larga,92.4,True,False,False,True,Alta,0.4789200290930394,Adulto_Regular,2,0.2724137604972655,0.5853658536585367,0.5352426285911126,0.5027808676307007,0.6848213229351687,0.6200000000000001,0.1683432942505892,0.3980490874764003,0.8270982826965858,0.6933333333333335,0.9107064493308528,0.6261904761904762,-0.2457234405883556,0.2990185772543234,0.5044940938263893,0.6326530612244898,0.3791980100332603,0.625,1.4559668595810231,0.9090909090909092,30-44
38,83.6,1.74,164,151,51,1.66,1379.0,11.6,3.5,5,3,27.61,Larga,99.6,True,False,False,False,Alta,0.5014625688556472,Adulto_Regular,2,-0.0561373259159222,0.4878048780487805,0.4597588235190364,0.4849833147942156,0.1364651002086884,0.48,0.4110564770186685,0.448395217117684,1.177098266342763,0.7733333333333333,1.7547652623595154,0.8071428571428573,-0.0889842231548303,0.3275988791223428,0.5044940938263893,0.6326530612244898,-1.5325100923624004,0.0416666666666669,1.4559668595810231,0.9090909090909092,30-44
53,115.4,1.92,193,161,50,1.36,1084.0,28.3,2.2,4,2,31.3,Media,81.60000000000001,True,False,False,True,Alta,0.4244189688655014,Senior,2,1.1759292481335315,0.853658536585366,1.959999449326543,0.8387096774193548,1.5465239586482074,0.8399999999999999,0.9708137547775522,0.564505978602895,0.3020983072273194,0.5733333333333335,0.6626716226952369,0.5730158730158731,-0.6246715812735254,0.22992002980432,1.2019546696903811,0.8367346938775513,-1.6690606711049476,0.0,-0.7111930376701368,0.3181818181818182,45-59
27,71.2,1.97,181,151,73,0.74,615.0,25.9,3.6,3,1,18.35,Media,44.4,True,True,False,False,Moderada,0.7548420354959865,Adulto_Regular,1,-0.9596528135521885,0.2195121951219512,-0.1252406657895502,0.3470522803114572,1.9382069748814077,0.94,-0.993646068251592,0.157016991818754,-1.506234941611266,0.1599999999999999,-1.0735721637540736,0.2007936507936508,1.672773756787023,0.6488431452964093,0.5044940938263893,0.6326530612244898,1.471602639973638,0.9583333333333336,1.622671467061882,0.9545454545454544,18-29
54,78.1,1.6,198,145,73,1.1,718.0,32.9,2.4,4,2,30.51,Media,66.0,False,False,False,True,Moderada,0.3565646633493241,Senior,1,1.2580670197368289,0.878048780487805,0.200283243583776,0.4238042269187985,-0.9602473452442704,0.2000000000000001,0.850974120785813,0.5396475770925111,-0.4562349906727327,0.4,-0.6922648929560373,0.2825396825396825,-1.096465392356977,0.143891722651727,0.0860177483079942,0.5102040816326534,1.471602639973638,0.9583333333333336,-0.3777838227084202,0.409090909090909,45-59
26,54.2,1.65,172,120,58,1.07,642.0,34.9,1.9,4,2,19.91,Media,64.2,False,False,False,False,Moderada,0.5022601707684581,Adulto_Regular,1,-1.0417905851554854,0.1951219512195122,-0.9272560946803552,0.1579532814238041,-0.5685643290110719,0.2999999999999998,-0.7570007150527144,0.2061044682190057,-0.543734986584277,0.38,-0.9736178306322584,0.2222222222222222,-0.0834384638502454,0.3286101096082908,-1.6576336913519856,0.0,-0.57665604116457,0.3333333333333335,-1.2113068601127126,0.1818181818181817,18-29
41,77.6,1.76,162,161,71,1.27,920.0,31.8,2.2,4,2,25.05,Media,76.2,False,False,True,False,Alta,0.4819756811835646,Adulto_Regular,2,0.1902759888939685,0.5609756097560976,0.1766945544987523,0.418242491657397,0.2931383067019685,0.52,0.0227153845897413,0.36784140969163,0.0395983194926858,0.5133333333333333,0.055541599288655,0.4428571428571428,-0.2244773643936729,0.3028926508977784,1.2019546696903811,0.8367346938775513,1.1985014824885436,0.875,-0.7111930376701368,0.3181818181818182,30-44
52,44.1,1.62,179,121,61,1.41,768.0,34.8,1.6,3,1,16.8,Media,84.6,False,True,False,False,Moderada,0.5403579871664979,Senior,1,1.0937914765302348,0.8292682926829269,-1.4037476141978336,0.0456062291434927,-0.8035741387509903,0.2400000000000002,-1.228774464058169,0.1082441787287603,0.4479316337465594,0.6066666666666666,-0.5071642760637868,0.3222222222222223,0.1814572396081517,0.3769119915006973,-1.5878876337655865,0.0204081632653063,-0.1670043049369284,0.4583333333333335,-1.7114206825552878,0.0454545454545455,45-59
52,85.5,1.8,190,136,66,1.7,1144.0,10.1,3.5,5,3,26.39,Larga,102.0,True,False,True,False,Alta,0.4249975852409929,Senior,2,1.0937914765302348,0.8292682926829269,0.5493958420421267,0.5061179087875416,0.6064847196885287,0.6000000000000001,0.2259876751580079,0.4100062932662051,1.2937649275581558,0.7999999999999999,0.8847923629659377,0.6206349206349207,-0.6206484375264669,0.2306536219750103,-0.5416967699695985,0.3265306122448983,0.5157485887758075,0.666666666666667,1.4559668595810231,0.9090909090909092,45-59
53,47.8,1.76,164,149,74,1.06,711.0,28.4,1.5,4,2,15.43,Media,63.6,False,True,False,False,Moderada,0.7245136281930569,Senior,1,1.1759292481335315,0.853658536585366,-1.2291913149686584,0.0867630700778642,0.2931383067019685,0.52,-1.4365976268033374,0.0651353052234109,-0.5729016518881251,0.3733333333333333,-0.7181789793209524,0.276984126984127,1.4618990782136938,0.6103916200901962,0.3650019786535909,0.5918367346938775,1.608153218716185,1.0,-1.8781252900361465,0.0,45-59
35,102.5,1.94,183,158,64,0.84,730.0,21.1,2.4,2,1,27.23,Media,50.4,True,False,False,False,Moderada,0.531917994275688,Adulto_Regular,1,-0.302550640725813,0.4146341463414634,1.3514112709329316,0.6952169076751946,1.7031971651414874,0.8799999999999999,0.3534120961112497,0.4364380113278791,-1.2145682885727844,0.2266666666666666,-0.6478407449018972,0.2920634920634921,0.1227736176746388,0.3662114427992861,0.9927164969311836,0.7755102040816326,0.2426474312907132,0.5833333333333335,-0.3777838227084202,0.409090909090909,30-44
56,118.0,1.9,199,126,68,0.66,412.0,22.6,3.2,2,1,32.69,Media,39.6,True,True,False,False,Moderada,0.3182637015613461,Senior,1,1.4223425629434223,0.9268292682926832,2.0826606325686656,0.8676307007786428,1.3898507521549273,0.7999999999999998,1.1816708323073208,0.6082441787287602,-1.739568264042051,0.1066666666666666,-1.825080668336611,0.0396825396825397,-1.3627735741687212,0.0953322851942124,-1.2391573458335905,0.1224489795918368,0.788849746260902,0.75,0.9558530371384482,0.7727272727272728,45-59
49,82.3,1.84,192,146,71,1.29,932.0,28.4,3.4,4,2,24.31,Media,77.4,True,False,True,False,Alta,0.4953247087310015,Adulto_Regular,2,0.8473781617203441,0.7560975609756098,0.398428231897975,0.4705228031145716,0.9198311326750888,0.6800000000000002,-0.0895394624404957,0.3445563247325361,0.0979316501003822,0.5266666666666667,0.0999657473427951,0.4523809523809524,-0.13166102012556,0.3198170631853013,0.1557638058943934,0.5306122448979593,1.1985014824885436,0.875,1.2892622521001649,0.8636363636363636,45-59
41,81.6,1.87,167,128,59,1.87,1185.0,10.2,3.5,5,3,23.33,Larga,112.2,True,True,False,False,Alta,0.452700271161732,Adulto_Regular,2,0.1902759888939685,0.5609756097560976,0.3654040671789417,0.4627363737486094,1.154840942415009,0.7400000000000002,-0.2382012868859445,0.3137193203272497,1.7895982377235744,0.9133333333333334,1.036574868817583,0.6531746031746032,-0.4280305090344075,0.2657761562815913,-1.099665230660792,0.1632653061224491,-0.4401054624220228,0.375,1.4559668595810231,0.9090909090909092,30-44
40,60.2,1.88,183,141,61,1.22,946.0,25.2,3.0,3,2,17.03,Media,73.2,True,False,False,False,Alta,0.7588665453763689,Adulto_Regular,2,0.1081382172906716,0.5365853658536586,-0.644191825660071,0.2246941045606229,1.2331775456616472,0.7599999999999998,-1.1938844440352576,0.1154814348646948,-0.1062350070265548,0.48,0.1517939200726253,0.4634920634920635,1.700756341528914,0.6539455742358027,-0.1929664820376025,0.4285714285714288,-0.1670043049369284,0.4583333333333335,0.6224438221767309,0.6818181818181818,30-44
49,49.2,1.54,179,153,63,1.28,881.0,30.7,2.1,3,2,20.75,Media,76.8,False,True,False,False,Moderada,0.5528363453815262,Adulto_Regular,1,0.8473781617203441,0.7560975609756098,-1.163142985530592,0.1023359288097885,-1.4302669647241106,0.08,-0.6295762940994727,0.2325361862806796,0.0687649847965337,0.52,-0.0888368818873004,0.4119047619047619,0.2682197837613611,0.3927325356079035,0.6439862089991877,0.6734693877551021,0.1060968525481659,0.541666666666667,-0.8778976451509954,0.2727272727272728,45-59
54,46.6,1.5,175,165,58,1.38,1025.0,30.6,2.0,2,1,20.71,Media,82.8,False,False,True,False,Alta,0.5977415283988458,Senior,2,1.2580670197368289,0.878048780487805,-1.285804168772715,0.0734149054505005,-1.7436133777106708,0.0,-0.6356441236686745,0.2312775330396476,0.3604316378350151,0.5866666666666667,0.4442528947623813,0.5261904761904762,0.5804473907197742,0.4496650596087035,1.480938900035978,0.9183673469387754,-0.57665604116457,0.3333333333333335,-1.044602252631854,0.2272727272727273,45-59
29,68.7,1.72,171,168,62,1.08,907.0,29.8,1.7,4,2,23.22,Media,64.80000000000001,False,False,False,False,Alta,0.6027955891579204,Joven_Activo,2,-0.7953772703455947,0.2682926829268293,-0.2431841112146686,0.3192436040044494,-0.0202081062845916,0.4399999999999999,-0.25488781820125,0.3102580239144115,-0.5145683212804284,0.3866666666666668,0.0074154388966698,0.4325396825396825,0.6155884855822464,0.4560727928843153,1.6901770727951757,0.979591836734694,-0.0304537261943812,0.5,-1.5447160750744295,0.0909090909090909,18-29
30,60.6,1.55,172,120,52,1.3,780.0,32.9,1.6,3,2,25.22,Media,78.0,False,False,True,False,Moderada,0.3965107057890563,Adulto_Regular,1,-0.7132394987422978,0.2926829268292683,-0.6253208743920522,0.2291434927697441,-1.3519303614774705,0.1,0.0485036602588495,0.3731906859660163,0.1270983154042301,0.5333333333333333,-0.4627401280096466,0.3317460317460318,-0.8187188962875512,0.1945368568461444,-1.6576336913519856,0.0,-1.3959595136198533,0.0833333333333334,-1.7114206825552878,0.0454545454545455,30-44
40,52.1,1.61,198,128,70,0.87,612.0,21.3,3.3,2,1,20.1,Media,52.2,True,True,False,False,Moderada,0.5832904443300737,Adulto_Regular,1,0.1081382172906716,0.5365853658536586,-1.0263285888374547,0.1345939933259177,-0.8819107419976303,0.2200000000000002,-0.7281785245990048,0.2120830711139081,-1.12706829266124,0.2466666666666667,-1.0846782007676086,0.1984126984126984,0.479968401579316,0.4313434175330968,-1.099665230660792,0.1632653061224491,1.0619509037459964,0.8333333333333335,1.1225576446193062,0.818181818181818,30-44
42,46.6,1.77,184,139,63,0.61,382.0,28.1,2.6,2,1,14.87,Media,36.6,False,False,False,True,Moderada,0.7018936429015034,Adulto_Regular,1,0.2724137604972655,0.5853658536585367,-1.285804168772715,0.0734149054505005,0.3714749099486085,0.54,-1.5215472407721653,0.0475141598489616,-1.8854015905612915,0.0733333333333333,-1.9361410384719613,0.0158730158730158,1.3046213787932892,0.5817131297918178,-0.3324585972104009,0.3877551020408165,0.1060968525481659,0.541666666666667,-0.0443746077467029,0.5000000000000001,30-44
52,65.5,1.74,191,138,70,1.48,1011.0,26.2,2.8,4,2,21.63,Media,88.8,True,False,True,False,Alta,0.526358536067274,Senior,2,1.0937914765302348,0.8292682926829269,-0.3941517213588202,0.2836484983314793,0.1364651002086884,0.48,-0.496084043577029,0.2602265575833857,0.6520982908734966,0.6533333333333333,0.3924247220325511,0.5150793650793651,0.084118473306807,0.359162947133209,-0.4022046547968001,0.3673469387755101,1.0619509037459964,0.8333333333333335,0.2890346072150136,0.5909090909090909,45-59
58,44.2,1.57,183,155,59,1.08,753.0,31.9,2.3,3,1,17.93,Media,64.80000000000001,False,True,False,False,Moderada,0.6480965069922124,Senior,1,1.5866181061500164,0.9756097560975612,-1.3990298763808289,0.046718576195773,-1.1952571549841906,0.1400000000000001,-1.057358278728213,0.1438011327879169,-0.5145683212804284,0.3866666666666668,-0.5626944611314619,0.3103174603174603,0.9305676531978284,0.5135070447581882,0.783478324171986,0.7142857142857144,-0.4401054624220228,0.375,-0.5444884301892788,0.3636363636363636,45-59
47,89.1,1.84,168,159,65,1.44,1133.0,24.0,3.6,3,2,26.32,Media,86.39999999999999,True,False,False,True,Alta,0.4982304683102556,Adulto_Regular,2,0.6831026185137502,0.7073170731707319,0.7192344034542969,0.5461624026696328,0.9198311326750888,0.6800000000000002,0.2153689734119044,0.4078036500943989,0.5354316296581038,0.6266666666666666,0.8440702272496425,0.611904761904762,-0.1114571528018911,0.3235010973183463,1.0624625545175828,0.795918367346939,0.3791980100332603,0.625,1.622671467061882,0.9545454545454544,45-59
34,65.9,1.62,199,164,56,0.81,731.0,28.8,2.2,2,1,25.11,Media,48.6,True,False,False,True,Moderada,0.5990104445788326,Adulto_Regular,1,-0.3846884123291099,0.3902439024390244,-0.3752807700908011,0.2880978865406006,-0.8035741387509903,0.2400000000000002,0.0318171289435441,0.3697293895531781,-1.3020682844843288,0.2066666666666666,-0.6441387325640522,0.2928571428571429,0.5892702177452266,0.4512738405114389,1.4111928424495788,0.8979591836734695,-0.8497571986496644,0.25,-0.7111930376701368,0.3181818181818182,30-44
37,55.6,1.57,182,123,53,0.97,597.0,29.2,2.4,2,1,22.56,Media,58.2,False,False,False,False,Moderada,0.4546867002997734,Adulto_Regular,1,-0.1382750975192191,0.4634146341463415,-0.8612077652422889,0.1735261401557285,-1.1952571549841906,0.1400000000000001,-0.3550070060930828,0.2894902454373819,-0.8354016396227587,0.3133333333333332,-1.1402083858352838,0.1865079365079365,-0.4142187845409586,0.2682946278026584,-1.448395518592788,0.0612244897959186,-1.259408934877306,0.125,-0.3777838227084202,0.409090909090909,30-44
42,63.7,1.98,172,128,69,1.37,868.0,24.0,3.0,2,1,16.25,Media,82.2,True,False,False,True,Moderada,0.6498221972674527,Adulto_Regular,1,0.2724137604972655,0.5853658536585367,-0.4790710020649054,0.2636262513904338,2.016543578128048,0.96,-1.3122071206346966,0.0909376966645689,0.3312649725311672,0.5800000000000001,-0.1369630422792855,0.4015873015873016,0.942566449523452,0.5156949414866164,-1.099665230660792,0.1632653061224491,0.9254003250034492,0.791666666666667,0.6224438221767309,0.6818181818181818,30-44
39,86.2,1.82,191,160,72,1.96,1622.0,10.2,3.5,5,3,26.02,Larga,117.6,True,False,True,False,Alta,0.5300736743582907,Adulto_Regular,2,0.0260004456873747,0.5121951219512195,0.58242000676116,0.5139043381535038,0.7631579261818087,0.6400000000000001,0.1698602516428894,0.3983637507866582,2.052098225458207,0.9733333333333332,2.654354260455853,1.0,0.1099499845084495,0.3638731428324008,1.132208612103982,0.8163265306122449,1.3350520612310908,0.916666666666667,1.4559668595810231,0.9090909090909092,30-44
30,59.2,1.63,174,141,74,1.85,1304.0,17.8,2.7,4,3,22.28,Larga,111.0,False,False,True,False,Alta,0.5272777265595937,Adulto_Regular,2,-0.7132394987422978,0.2926829268292683,-0.6913692038301185,0.2135706340378197,-0.725237535504352,0.2599999999999998,-0.3974818130774964,0.2806796727501573,1.731264907115878,0.9,1.4771143370211397,0.7476190476190477,0.0905096430665474,0.3603283323125794,-0.1929664820376025,0.4285714285714288,1.608153218716185,1.0,0.1223299997341557,0.5454545454545455,30-44
36,85.4,1.88,195,137,60,1.98,1492.0,13.5,3.5,5,3,24.16,Larga,118.8,True,False,False,True,Alta,0.5198229535977881,Adulto_Regular,2,-0.2204128691225161,0.4390243902439024,0.5446781042251222,0.5050055617352613,1.2331775456616472,0.7599999999999998,-0.112293823325003,0.3398363750786659,2.110431556065904,0.9866666666666668,2.1730926565360016,0.8968253968253969,0.0386762963149014,0.3508768834585614,-0.4719507123831993,0.3469387755102042,-0.3035548836794756,0.4166666666666669,1.4559668595810231,0.9090909090909092,30-44
53,68.1,1.55,164,131,65,1.41,831.0,26.1,2.2,4,2,28.35,Media,84.6,False,True,False,False,Moderada,0.3464795426970368,Senior,1,1.1759292481335315,0.853658536585366,-0.2714905381166974,0.3125695216907673,-1.3519303614774705,0.1,0.5233113240489056,0.4716803020767778,0.4479316337465594,0.6066666666666666,-0.273937498779551,0.3722222222222222,-1.1665876561040385,0.1311054174858877,-0.8904270579015944,0.2244897959183673,0.3791980100332603,0.625,-0.7111930376701368,0.3181818181818182,45-59
29,60.0,1.62,181,161,69,0.85,684.0,28.1,1.9,2,1,22.86,Media,51.0,False,False,True,False,Moderada,0.5866913694611703,Adulto_Regular,1,-0.7953772703455947,0.2682926829268293,-0.6536273012940806,0.2224694104560622,-0.8035741387509903,0.2400000000000002,-0.3094982843240678,0.2989301447451227,-1.1854016232689362,0.2333333333333332,-0.8181333124427678,0.2555555555555555,0.503615175599087,0.4356552416620932,1.2019546696903811,0.8367346938775513,0.9254003250034492,0.791666666666667,-1.2113068601127126,0.1818181818181817,18-29
58,74.8,1.69,175,162,53,1.28,933.0,32.8,2.3,4,2,26.19,Media,76.8,False,False,True,False,Alta,0.4638578655975563,Senior,2,1.5866181061500164,0.9756097560975612,0.0445978956226199,0.3870967741935482,-0.2552179160245117,0.3799999999999999,0.1956485273119981,0.4037130270610446,0.0687649847965337,0.52,0.1036677596806402,0.4531746031746032,-0.3504512904224653,0.2799221850988829,1.2717007272767804,0.8571428571428572,-1.259408934877306,0.125,-0.5444884301892788,0.3636363636363636,45-59
36,90.3,1.65,169,158,71,1.38,1199.0,23.7,3.4,4,2,33.17,Media,82.8,True,False,False,False,Alta,0.4365594310673022,Adulto_Regular,2,-0.2204128691225161,0.4390243902439024,0.7758472572583538,0.5595105672969964,-0.5685643290110719,0.2999999999999998,1.2544847871377454,0.6233480176211454,0.3604316378350151,0.5866666666666667,1.0884030415474133,0.6642857142857143,-0.5402584421671707,0.2453121763059441,0.9927164969311836,0.7755102040816326,1.1985014824885436,0.875,1.2892622521001649,0.8636363636363636,30-44
29,86.1,1.65,183,128,71,1.66,1169.0,11.2,3.5,4,3,31.63,Larga,99.6,True,True,False,False,Alta,0.3710701166982187,Joven_Activo,2,-0.7953772703455947,0.2682926829268293,0.5777022689441548,0.5127919911012234,-0.5685643290110719,0.2999999999999998,1.0208733487234685,0.5748898678414096,1.177098266342763,0.7733333333333333,0.977342671412063,0.6404761904761905,-0.9956083713483892,0.162282296198881,-1.099665230660792,0.1632653061224491,1.1985014824885436,0.875,1.4559668595810231,0.9090909090909092,18-29
